pickup_hour,cluster,ride_count,zone_name,hour,day,day_of_week,month,is_weekend,pickup_latitude,pickup_longitude,is_rush_hour,is_night,office_hours
2016-02-26 08:00:00,2,2,Zone C,8,26,4,2,0,40.648292373561276,-73.78238234130092,1,0,0
2016-02-26 08:00:00,3,6,Zone D,8,26,4,2,0,40.76935448876038,-73.87250404561904,1,0,0
2016-02-26 08:00:00,4,51,Zone E,8,26,4,2,0,40.79024333586137,-73.96842586904239,1,0,0
2016-02-26 08:00:00,5,126,Zone F,8,26,4,2,0,40.76983302974993,-73.95761303553479,1,0,0
2016-02-26 09:00:00,0,32,Zone A,9,26,4,2,0,40.72047015415972,-74.02307320189729,1,0,1
2016-02-26 09:00:00,1,230,Zone B,9,26,4,2,0,40.74919202667747,-73.9857301141508,1,0,1
2016-02-26 09:00:00,2,1,Zone C,9,26,4,2,0,40.648292373561276,-73.78238234130092,1,0,1
2016-02-26 09:00:00,3,7,Zone D,9,26,4,2,0,40.76935448876038,-73.87250404561904,1,0,1
2016-02-26 09:00:00,4,53,Zone E,9,26,4,2,0,40.79024333586137,-73.96842586904239,1,0,1
2016-02-26 09:00:00,5,91,Zone F,9,26,4,2,0,40.76983302974993,-73.95761303553479,1,0,1
2016-02-26 10:00:00,0,32,Zone A,10,26,4,2,0,40.72047015415972,-74.02307320189729,0,0,1
2016-02-26 10:00:00,1,203,Zone B,10,26,4,2,0,40.74919202667747,-73.9857301141508,0,0,1
2016-02-26 10:00:00,2,4,Zone C,10,26,4,2,0,40.648292373561276,-73.78238234130092,0,0,1
2016-02-26 10:00:00,3,10,Zone D,10,26,4,2,0,40.76935448876038,-73.87250404561904,0,0,1
2016-02-26 10:00:00,4,47,Zone E,10,26,4,2,0,40.79024333586137,-73.96842586904239,0,0,1
2016-02-26 10:00:00,5,105,Zone F,10,26,4,2,0,40.76983302974993,-73.95761303553479,0,0,1
2016-02-26 11:00:00,0,39,Zone A,11,26,4,2,0,40.72047015415972,-74.02307320189729,0,0,1
2016-02-26 11:00:00,1,215,Zone B,11,26,4,2,0,40.74919202667747,-73.9857301141508,0,0,1
2016-02-26 11:00:00,2,5,Zone C,11,26,4,2,0,40.648292373561276,-73.78238234130092,0,0,1
2016-02-26 11:00:00,3,7,Zone D,11,26,4,2,0,40.76935448876038,-73.87250404561904,0,0,1
2016-02-26 11:00:00,4,47,Zone E,11,26,4,2,0,40.79024333586137,-73.96842586904239,0,0,1
2016-02-26 11:00:00,5,90,Zone F,11,26,4,2,0,40.76983302974993,-73.95761303553479,0,0,1
2016-02-26 12:00:00,0,47,Zone A,12,26,4,2,0,40.72047015415972,-74.02307320189729,0,0,1
2016-02-26 12:00:00,1,224,Zone B,12,26,4,2,0,40.74919202667747,-73.9857301141508,0,0,1
2016-02-26 12:00:00,2,7,Zone C,12,26,4,2,0,40.648292373561276,-73.78238234130092,0,0,1
2016-02-26 12:00:00,3,12,Zone D,12,26,4,2,0,40.76935448876038,-73.87250404561904,0,0,1
2016-02-26 12:00:00,4,44,Zone E,12,26,4,2,0,40.79024333586137,-73.96842586904239,0,0,1
2016-02-26 12:00:00,5,125,Zone F,12,26,4,2,0,40.76983302974993,-73.95761303553479,0,0,1
2016-02-26 13:00:00,0,49,Zone A,13,26,4,2,0,40.72047015415972,-74.02307320189729,0,0,1
2016-02-26 13:00:00,1,209,Zone B,13,26,4,2,0,40.74919202667747,-73.9857301141508,0,0,1
2016-02-26 13:00:00,2,5,Zone C,13,26,4,2,0,40.648292373561276,-73.78238234130092,0,0,1
2016-02-26 13:00:00,3,9,Zone D,13,26,4,2,0,40.76935448876038,-73.87250404561904,0,0,1
2016-02-26 13:00:00,4,55,Zone E,13,26,4,2,0,40.79024333586137,-73.96842586904239,0,0,1
2016-02-26 13:00:00,5,105,Zone F,13,26,4,2,0,40.76983302974993,-73.95761303553479,0,0,1
2016-02-26 14:00:00,0,53,Zone A,14,26,4,2,0,40.72047015415972,-74.02307320189729,0,0,1
2016-02-26 14:00:00,1,204,Zone B,14,26,4,2,0,40.74919202667747,-73.9857301141508,0,0,1
2016-02-26 14:00:00,2,5,Zone C,14,26,4,2,0,40.648292373561276,-73.78238234130092,0,0,1
2016-02-26 14:00:00,3,4,Zone D,14,26,4,2,0,40.76935448876038,-73.87250404561904,0,0,1
2016-02-26 14:00:00,4,68,Zone E,14,26,4,2,0,40.79024333586137,-73.96842586904239,0,0,1
2016-02-26 14:00:00,5,109,Zone F,14,26,4,2,0,40.76983302974993,-73.95761303553479,0,0,1
2016-02-26 15:00:00,0,38,Zone A,15,26,4,2,0,40.72047015415972,-74.02307320189729,0,0,1
2016-02-26 15:00:00,1,209,Zone B,15,26,4,2,0,40.74919202667747,-73.9857301141508,0,0,1
2016-02-26 15:00:00,2,11,Zone C,15,26,4,2,0,40.648292373561276,-73.78238234130092,0,0,1
2016-02-26 15:00:00,3,13,Zone D,15,26,4,2,0,40.76935448876038,-73.87250404561904,0,0,1
2016-02-26 15:00:00,4,48,Zone E,15,26,4,2,0,40.79024333586137,-73.96842586904239,0,0,1
2016-02-26 15:00:00,5,103,Zone F,15,26,4,2,0,40.76983302974993,-73.95761303553479,0,0,1
2016-02-26 16:00:00,0,27,Zone A,16,26,4,2,0,40.72047015415972,-74.02307320189729,0,0,1
2016-02-26 16:00:00,1,162,Zone B,16,26,4,2,0,40.74919202667747,-73.9857301141508,0,0,1
2016-02-26 16:00:00,2,8,Zone C,16,26,4,2,0,40.648292373561276,-73.78238234130092,0,0,1
2016-02-26 16:00:00,3,9,Zone D,16,26,4,2,0,40.76935448876038,-73.87250404561904,0,0,1
2016-02-26 16:00:00,4,49,Zone E,16,26,4,2,0,40.79024333586137,-73.96842586904239,0,0,1
2016-02-26 16:00:00,5,63,Zone F,16,26,4,2,0,40.76983302974993,-73.95761303553479,0,0,1
2016-02-26 17:00:00,0,46,Zone A,17,26,4,2,0,40.72047015415972,-74.02307320189729,1,0,1
2016-02-26 17:00:00,1,227,Zone B,17,26,4,2,0,40.74919202667747,-73.9857301141508,1,0,1
2016-02-26 17:00:00,2,8,Zone C,17,26,4,2,0,40.648292373561276,-73.78238234130092,1,0,1
2016-02-26 17:00:00,3,17,Zone D,17,26,4,2,0,40.76935448876038,-73.87250404561904,1,0,1
2016-02-26 17:00:00,4,60,Zone E,17,26,4,2,0,40.79024333586137,-73.96842586904239,1,0,1
2016-02-26 17:00:00,5,112,Zone F,17,26,4,2,0,40.76983302974993,-73.95761303553479,1,0,1
2016-02-26 18:00:00,0,48,Zone A,18,26,4,2,0,40.72047015415972,-74.02307320189729,1,0,0
2016-02-26 18:00:00,1,267,Zone B,18,26,4,2,0,40.74919202667747,-73.9857301141508,1,0,0
2016-02-26 18:00:00,2,10,Zone C,18,26,4,2,0,40.648292373561276,-73.78238234130092,1,0,0
2016-02-26 18:00:00,3,12,Zone D,18,26,4,2,0,40.76935448876038,-73.87250404561904,1,0,0
2016-02-26 18:00:00,4,76,Zone E,18,26,4,2,0,40.79024333586137,-73.96842586904239,1,0,0
2016-02-26 18:00:00,5,127,Zone F,18,26,4,2,0,40.76983302974993,-73.95761303553479,1,0,0
2016-02-26 19:00:00,0,60,Zone A,19,26,4,2,0,40.72047015415972,-74.02307320189729,1,0,0
2016-02-26 19:00:00,1,305,Zone B,19,26,4,2,0,40.74919202667747,-73.9857301141508,1,0,0
2016-02-26 19:00:00,2,11,Zone C,19,26,4,2,0,40.648292373561276,-73.78238234130092,1,0,0
2016-02-26 19:00:00,3,11,Zone D,19,26,4,2,0,40.76935448876038,-73.87250404561904,1,0,0
2016-02-26 19:00:00,4,69,Zone E,19,26,4,2,0,40.79024333586137,-73.96842586904239,1,0,0
2016-02-26 19:00:00,5,121,Zone F,19,26,4,2,0,40.76983302974993,-73.95761303553479,1,0,0
2016-02-26 20:00:00,0,53,Zone A,20,26,4,2,0,40.72047015415972,-74.02307320189729,0,0,0
2016-02-26 20:00:00,1,311,Zone B,20,26,4,2,0,40.74919202667747,-73.9857301141508,0,0,0
2016-02-26 20:00:00,2,11,Zone C,20,26,4,2,0,40.648292373561276,-73.78238234130092,0,0,0
2016-02-26 20:00:00,3,12,Zone D,20,26,4,2,0,40.76935448876038,-73.87250404561904,0,0,0
2016-02-26 20:00:00,4,38,Zone E,20,26,4,2,0,40.79024333586137,-73.96842586904239,0,0,0
2016-02-26 20:00:00,5,89,Zone F,20,26,4,2,0,40.76983302974993,-73.95761303553479,0,0,0
2016-02-26 21:00:00,0,64,Zone A,21,26,4,2,0,40.72047015415972,-74.02307320189729,0,0,0
2016-02-26 21:00:00,1,313,Zone B,21,26,4,2,0,40.74919202667747,-73.9857301141508,0,0,0
2016-02-26 21:00:00,2,16,Zone C,21,26,4,2,0,40.648292373561276,-73.78238234130092,0,0,0
2016-02-26 21:00:00,3,19,Zone D,21,26,4,2,0,40.76935448876038,-73.87250404561904,0,0,0
2016-02-26 21:00:00,4,55,Zone E,21,26,4,2,0,40.79024333586137,-73.96842586904239,0,0,0
2016-02-26 21:00:00,5,89,Zone F,21,26,4,2,0,40.76983302974993,-73.95761303553479,0,0,0
2016-02-26 22:00:00,0,70,Zone A,22,26,4,2,0,40.72047015415972,-74.02307320189729,0,0,0
2016-02-26 22:00:00,1,325,Zone B,22,26,4,2,0,40.74919202667747,-73.9857301141508,0,0,0
2016-02-26 22:00:00,2,12,Zone C,22,26,4,2,0,40.648292373561276,-73.78238234130092,0,0,0
2016-02-26 22:00:00,3,19,Zone D,22,26,4,2,0,40.76935448876038,-73.87250404561904,0,0,0
2016-02-26 22:00:00,4,45,Zone E,22,26,4,2,0,40.79024333586137,-73.96842586904239,0,0,0
2016-02-26 22:00:00,5,82,Zone F,22,26,4,2,0,40.76983302974993,-73.95761303553479,0,0,0
2016-02-26 23:00:00,0,74,Zone A,23,26,4,2,0,40.72047015415972,-74.02307320189729,0,0,0
2016-02-26 23:00:00,1,319,Zone B,23,26,4,2,0,40.74919202667747,-73.9857301141508,0,0,0
2016-02-26 23:00:00,2,15,Zone C,23,26,4,2,0,40.648292373561276,-73.78238234130092,0,0,0
2016-02-26 23:00:00,3,22,Zone D,23,26,4,2,0,40.76935448876038,-73.87250404561904,0,0,0
2016-02-26 23:00:00,4,45,Zone E,23,26,4,2,0,40.79024333586137,-73.96842586904239,0,0,0
2016-02-26 23:00:00,5,62,Zone F,23,26,4,2,0,40.76983302974993,-73.95761303553479,0,0,0
2016-02-27 00:00:00,0,65,Zone A,0,27,5,2,1,40.72047015415972,-74.02307320189729,0,1,0
2016-02-27 00:00:00,1,330,Zone B,0,27,5,2,1,40.74919202667747,-73.9857301141508,0,1,0
2016-02-27 00:00:00,2,5,Zone C,0,27,5,2,1,40.648292373561276,-73.78238234130092,0,1,0
2016-02-27 00:00:00,3,8,Zone D,0,27,5,2,1,40.76935448876038,-73.87250404561904,0,1,0
2016-02-27 00:00:00,4,35,Zone E,0,27,5,2,1,40.79024333586137,-73.96842586904239,0,1,0
2016-02-27 00:00:00,5,46,Zone F,0,27,5,2,1,40.76983302974993,-73.95761303553479,0,1,0
2016-02-27 01:00:00,0,62,Zone A,1,27,5,2,1,40.72047015415972,-74.02307320189729,0,1,0
2016-02-27 01:00:00,1,263,Zone B,1,27,5,2,1,40.74919202667747,-73.9857301141508,0,1,0
2016-02-27 01:00:00,2,4,Zone C,1,27,5,2,1,40.648292373561276,-73.78238234130092,0,1,0
2016-02-27 01:00:00,3,2,Zone D,1,27,5,2,1,40.76935448876038,-73.87250404561904,0,1,0
2016-02-27 01:00:00,4,22,Zone E,1,27,5,2,1,40.79024333586137,-73.96842586904239,0,1,0
2016-02-27 01:00:00,5,25,Zone F,1,27,5,2,1,40.76983302974993,-73.95761303553479,0,1,0
2016-02-27 02:00:00,0,43,Zone A,2,27,5,2,1,40.72047015415972,-74.02307320189729,0,1,0
2016-02-27 02:00:00,1,236,Zone B,2,27,5,2,1,40.74919202667747,-73.9857301141508,0,1,0
2016-02-27 02:00:00,2,0,Zone C,2,27,5,2,1,40.648292373561276,-73.78238234130092,0,1,0
2016-02-27 02:00:00,3,1,Zone D,2,27,5,2,1,40.76935448876038,-73.87250404561904,0,1,0
2016-02-27 02:00:00,4,16,Zone E,2,27,5,2,1,40.79024333586137,-73.96842586904239,0,1,0
2016-02-27 02:00:00,5,30,Zone F,2,27,5,2,1,40.76983302974993,-73.95761303553479,0,1,0
2016-02-27 03:00:00,0,39,Zone A,3,27,5,2,1,40.72047015415972,-74.02307320189729,0,1,0
2016-02-27 03:00:00,1,170,Zone B,3,27,5,2,1,40.74919202667747,-73.9857301141508,0,1,0
2016-02-27 03:00:00,2,0,Zone C,3,27,5,2,1,40.648292373561276,-73.78238234130092,0,1,0
2016-02-27 03:00:00,3,1,Zone D,3,27,5,2,1,40.76935448876038,-73.87250404561904,0,1,0
2016-02-27 03:00:00,4,7,Zone E,3,27,5,2,1,40.79024333586137,-73.96842586904239,0,1,0
2016-02-27 03:00:00,5,27,Zone F,3,27,5,2,1,40.76983302974993,-73.95761303553479,0,1,0
2016-02-27 04:00:00,0,21,Zone A,4,27,5,2,1,40.72047015415972,-74.02307320189729,0,1,0
2016-02-27 04:00:00,1,106,Zone B,4,27,5,2,1,40.74919202667747,-73.9857301141508,0,1,0
2016-02-27 04:00:00,2,2,Zone C,4,27,5,2,1,40.648292373561276,-73.78238234130092,0,1,0
2016-02-27 04:00:00,3,4,Zone D,4,27,5,2,1,40.76935448876038,-73.87250404561904,0,1,0
2016-02-27 04:00:00,4,9,Zone E,4,27,5,2,1,40.79024333586137,-73.96842586904239,0,1,0
2016-02-27 04:00:00,5,19,Zone F,4,27,5,2,1,40.76983302974993,-73.95761303553479,0,1,0
2016-02-27 05:00:00,0,7,Zone A,5,27,5,2,1,40.72047015415972,-74.02307320189729,0,1,0
2016-02-27 05:00:00,1,33,Zone B,5,27,5,2,1,40.74919202667747,-73.9857301141508,0,1,0
2016-02-27 05:00:00,2,4,Zone C,5,27,5,2,1,40.648292373561276,-73.78238234130092,0,1,0
2016-02-27 05:00:00,3,2,Zone D,5,27,5,2,1,40.76935448876038,-73.87250404561904,0,1,0
2016-02-27 05:00:00,4,11,Zone E,5,27,5,2,1,40.79024333586137,-73.96842586904239,0,1,0
2016-02-27 05:00:00,5,8,Zone F,5,27,5,2,1,40.76983302974993,-73.95761303553479,0,1,0
2016-02-27 06:00:00,0,5,Zone A,6,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,0
2016-02-27 06:00:00,1,56,Zone B,6,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,0
2016-02-27 06:00:00,2,5,Zone C,6,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,0
2016-02-27 06:00:00,3,1,Zone D,6,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,0
2016-02-27 06:00:00,4,14,Zone E,6,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,0
2016-02-27 06:00:00,5,19,Zone F,6,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,0
2016-02-27 07:00:00,0,16,Zone A,7,27,5,2,1,40.72047015415972,-74.02307320189729,1,0,0
2016-02-27 07:00:00,1,64,Zone B,7,27,5,2,1,40.74919202667747,-73.9857301141508,1,0,0
2016-02-27 07:00:00,2,6,Zone C,7,27,5,2,1,40.648292373561276,-73.78238234130092,1,0,0
2016-02-27 07:00:00,3,5,Zone D,7,27,5,2,1,40.76935448876038,-73.87250404561904,1,0,0
2016-02-27 07:00:00,4,25,Zone E,7,27,5,2,1,40.79024333586137,-73.96842586904239,1,0,0
2016-02-27 07:00:00,5,37,Zone F,7,27,5,2,1,40.76983302974993,-73.95761303553479,1,0,0
2016-02-27 08:00:00,0,15,Zone A,8,27,5,2,1,40.72047015415972,-74.02307320189729,1,0,0
2016-02-27 08:00:00,1,104,Zone B,8,27,5,2,1,40.74919202667747,-73.9857301141508,1,0,0
2016-02-27 08:00:00,2,7,Zone C,8,27,5,2,1,40.648292373561276,-73.78238234130092,1,0,0
2016-02-27 08:00:00,3,3,Zone D,8,27,5,2,1,40.76935448876038,-73.87250404561904,1,0,0
2016-02-27 08:00:00,4,36,Zone E,8,27,5,2,1,40.79024333586137,-73.96842586904239,1,0,0
2016-02-27 08:00:00,5,57,Zone F,8,27,5,2,1,40.76983302974993,-73.95761303553479,1,0,0
2016-02-27 09:00:00,0,26,Zone A,9,27,5,2,1,40.72047015415972,-74.02307320189729,1,0,1
2016-02-27 09:00:00,1,142,Zone B,9,27,5,2,1,40.74919202667747,-73.9857301141508,1,0,1
2016-02-27 09:00:00,2,1,Zone C,9,27,5,2,1,40.648292373561276,-73.78238234130092,1,0,1
2016-02-27 09:00:00,3,9,Zone D,9,27,5,2,1,40.76935448876038,-73.87250404561904,1,0,1
2016-02-27 09:00:00,4,55,Zone E,9,27,5,2,1,40.79024333586137,-73.96842586904239,1,0,1
2016-02-27 09:00:00,5,80,Zone F,9,27,5,2,1,40.76983302974993,-73.95761303553479,1,0,1
2016-02-27 10:00:00,0,33,Zone A,10,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,1
2016-02-27 10:00:00,1,179,Zone B,10,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,1
2016-02-27 10:00:00,2,3,Zone C,10,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,1
2016-02-27 10:00:00,3,6,Zone D,10,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,1
2016-02-27 10:00:00,4,62,Zone E,10,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,1
2016-02-27 10:00:00,5,99,Zone F,10,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,1
2016-02-27 11:00:00,0,43,Zone A,11,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,1
2016-02-27 11:00:00,1,200,Zone B,11,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,1
2016-02-27 11:00:00,2,8,Zone C,11,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,1
2016-02-27 11:00:00,3,4,Zone D,11,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,1
2016-02-27 11:00:00,4,53,Zone E,11,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,1
2016-02-27 11:00:00,5,117,Zone F,11,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,1
2016-02-27 12:00:00,0,62,Zone A,12,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,1
2016-02-27 12:00:00,1,246,Zone B,12,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,1
2016-02-27 12:00:00,2,6,Zone C,12,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,1
2016-02-27 12:00:00,3,10,Zone D,12,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,1
2016-02-27 12:00:00,4,62,Zone E,12,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,1
2016-02-27 12:00:00,5,112,Zone F,12,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,1
2016-02-27 13:00:00,0,40,Zone A,13,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,1
2016-02-27 13:00:00,1,246,Zone B,13,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,1
2016-02-27 13:00:00,2,7,Zone C,13,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,1
2016-02-27 13:00:00,3,10,Zone D,13,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,1
2016-02-27 13:00:00,4,64,Zone E,13,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,1
2016-02-27 13:00:00,5,90,Zone F,13,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,1
2016-02-27 14:00:00,0,54,Zone A,14,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,1
2016-02-27 14:00:00,1,207,Zone B,14,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,1
2016-02-27 14:00:00,2,9,Zone C,14,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,1
2016-02-27 14:00:00,3,9,Zone D,14,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,1
2016-02-27 14:00:00,4,62,Zone E,14,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,1
2016-02-27 14:00:00,5,108,Zone F,14,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,1
2016-02-27 15:00:00,0,45,Zone A,15,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,1
2016-02-27 15:00:00,1,238,Zone B,15,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,1
2016-02-27 15:00:00,2,19,Zone C,15,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,1
2016-02-27 15:00:00,3,9,Zone D,15,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,1
2016-02-27 15:00:00,4,60,Zone E,15,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,1
2016-02-27 15:00:00,5,96,Zone F,15,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,1
2016-02-27 16:00:00,0,51,Zone A,16,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,1
2016-02-27 16:00:00,1,214,Zone B,16,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,1
2016-02-27 16:00:00,2,6,Zone C,16,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,1
2016-02-27 16:00:00,3,8,Zone D,16,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,1
2016-02-27 16:00:00,4,51,Zone E,16,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,1
2016-02-27 16:00:00,5,85,Zone F,16,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,1
2016-02-27 17:00:00,0,52,Zone A,17,27,5,2,1,40.72047015415972,-74.02307320189729,1,0,1
2016-02-27 17:00:00,1,256,Zone B,17,27,5,2,1,40.74919202667747,-73.9857301141508,1,0,1
2016-02-27 17:00:00,2,12,Zone C,17,27,5,2,1,40.648292373561276,-73.78238234130092,1,0,1
2016-02-27 17:00:00,3,3,Zone D,17,27,5,2,1,40.76935448876038,-73.87250404561904,1,0,1
2016-02-27 17:00:00,4,55,Zone E,17,27,5,2,1,40.79024333586137,-73.96842586904239,1,0,1
2016-02-27 17:00:00,5,91,Zone F,17,27,5,2,1,40.76983302974993,-73.95761303553479,1,0,1
2016-02-27 18:00:00,0,78,Zone A,18,27,5,2,1,40.72047015415972,-74.02307320189729,1,0,0
2016-02-27 18:00:00,1,295,Zone B,18,27,5,2,1,40.74919202667747,-73.9857301141508,1,0,0
2016-02-27 18:00:00,2,14,Zone C,18,27,5,2,1,40.648292373561276,-73.78238234130092,1,0,0
2016-02-27 18:00:00,3,8,Zone D,18,27,5,2,1,40.76935448876038,-73.87250404561904,1,0,0
2016-02-27 18:00:00,4,71,Zone E,18,27,5,2,1,40.79024333586137,-73.96842586904239,1,0,0
2016-02-27 18:00:00,5,102,Zone F,18,27,5,2,1,40.76983302974993,-73.95761303553479,1,0,0
2016-02-27 19:00:00,0,84,Zone A,19,27,5,2,1,40.72047015415972,-74.02307320189729,1,0,0
2016-02-27 19:00:00,1,328,Zone B,19,27,5,2,1,40.74919202667747,-73.9857301141508,1,0,0
2016-02-27 19:00:00,2,4,Zone C,19,27,5,2,1,40.648292373561276,-73.78238234130092,1,0,0
2016-02-27 19:00:00,3,6,Zone D,19,27,5,2,1,40.76935448876038,-73.87250404561904,1,0,0
2016-02-27 19:00:00,4,87,Zone E,19,27,5,2,1,40.79024333586137,-73.96842586904239,1,0,0
2016-02-27 19:00:00,5,96,Zone F,19,27,5,2,1,40.76983302974993,-73.95761303553479,1,0,0
2016-02-27 20:00:00,0,66,Zone A,20,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,0
2016-02-27 20:00:00,1,254,Zone B,20,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,0
2016-02-27 20:00:00,2,10,Zone C,20,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,0
2016-02-27 20:00:00,3,7,Zone D,20,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,0
2016-02-27 20:00:00,4,45,Zone E,20,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,0
2016-02-27 20:00:00,5,83,Zone F,20,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,0
2016-02-27 21:00:00,0,56,Zone A,21,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,0
2016-02-27 21:00:00,1,299,Zone B,21,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,0
2016-02-27 21:00:00,2,7,Zone C,21,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,0
2016-02-27 21:00:00,3,9,Zone D,21,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,0
2016-02-27 21:00:00,4,43,Zone E,21,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,0
2016-02-27 21:00:00,5,67,Zone F,21,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,0
2016-02-27 22:00:00,0,66,Zone A,22,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,0
2016-02-27 22:00:00,1,338,Zone B,22,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,0
2016-02-27 22:00:00,2,10,Zone C,22,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,0
2016-02-27 22:00:00,3,3,Zone D,22,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,0
2016-02-27 22:00:00,4,46,Zone E,22,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,0
2016-02-27 22:00:00,5,59,Zone F,22,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,0
2016-02-27 23:00:00,0,74,Zone A,23,27,5,2,1,40.72047015415972,-74.02307320189729,0,0,0
2016-02-27 23:00:00,1,365,Zone B,23,27,5,2,1,40.74919202667747,-73.9857301141508,0,0,0
2016-02-27 23:00:00,2,5,Zone C,23,27,5,2,1,40.648292373561276,-73.78238234130092,0,0,0
2016-02-27 23:00:00,3,7,Zone D,23,27,5,2,1,40.76935448876038,-73.87250404561904,0,0,0
2016-02-27 23:00:00,4,60,Zone E,23,27,5,2,1,40.79024333586137,-73.96842586904239,0,0,0
2016-02-27 23:00:00,5,67,Zone F,23,27,5,2,1,40.76983302974993,-73.95761303553479,0,0,0
2016-02-28 00:00:00,0,75,Zone A,0,28,6,2,1,40.72047015415972,-74.02307320189729,0,1,0
2016-02-28 00:00:00,1,369,Zone B,0,28,6,2,1,40.74919202667747,-73.9857301141508,0,1,0
2016-02-28 00:00:00,2,8,Zone C,0,28,6,2,1,40.648292373561276,-73.78238234130092,0,1,0
2016-02-28 00:00:00,3,5,Zone D,0,28,6,2,1,40.76935448876038,-73.87250404561904,0,1,0
2016-02-28 00:00:00,4,42,Zone E,0,28,6,2,1,40.79024333586137,-73.96842586904239,0,1,0
2016-02-28 00:00:00,5,57,Zone F,0,28,6,2,1,40.76983302974993,-73.95761303553479,0,1,0
2016-02-28 01:00:00,0,85,Zone A,1,28,6,2,1,40.72047015415972,-74.02307320189729,0,1,0
2016-02-28 01:00:00,1,371,Zone B,1,28,6,2,1,40.74919202667747,-73.9857301141508,0,1,0
2016-02-28 01:00:00,2,0,Zone C,1,28,6,2,1,40.648292373561276,-73.78238234130092,0,1,0
2016-02-28 01:00:00,3,7,Zone D,1,28,6,2,1,40.76935448876038,-73.87250404561904,0,1,0
2016-02-28 01:00:00,4,26,Zone E,1,28,6,2,1,40.79024333586137,-73.96842586904239,0,1,0
2016-02-28 01:00:00,5,51,Zone F,1,28,6,2,1,40.76983302974993,-73.95761303553479,0,1,0
2016-02-28 02:00:00,0,70,Zone A,2,28,6,2,1,40.72047015415972,-74.02307320189729,0,1,0
2016-02-28 02:00:00,1,308,Zone B,2,28,6,2,1,40.74919202667747,-73.9857301141508,0,1,0
2016-02-28 02:00:00,2,0,Zone C,2,28,6,2,1,40.648292373561276,-73.78238234130092,0,1,0
